This is Ipopt version 3.13.4, running with linear solver mumps.
NOTE: Other linear solvers might be more efficient (see Ipopt documentation).

Number of nonzeros in equality constraint Jacobian...:      758
Number of nonzeros in inequality constraint Jacobian.:       40
Number of nonzeros in Lagrangian Hessian.............:      660

Total number of variables............................:      248
                     variables with only lower bounds:        0
                variables with lower and upper bounds:        0
                     variables with only upper bounds:        0
Total number of equality constraints.................:      218
Total number of inequality constraints...............:       40
        inequality constraints with only lower bounds:        0
   inequality constraints with lower and upper bounds:        0
        inequality constraints with only upper bounds:       40

iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 393r 1.0302682e+02 5.16e-02 3.02e+02  -4.0 5.09e-01  -1.1 3.01e-01 6.66e-01f  1
 394r 1.0336468e+02 5.16e-02 4.48e+01  -4.0 2.03e-01  -0.7 1.00e+00 7.27e-01f  1
 395r 1.0547990e+02 5.16e-02 7.46e+01  -4.0 1.19e+00  -1.2 1.87e-01 3.26e-01f  1
 396r 1.0677318e+02 5.16e-02 4.80e+01  -4.0 2.56e-01  -0.8 1.00e+00 1.00e+00f  1
 397r 1.1080639e+02 5.16e-02 8.65e+01  -4.0 2.55e+00  -1.2 1.75e-01 2.51e-01f  1
 398r 1.1091120e+02 5.16e-02 7.48e+02  -4.0 4.39e-02   0.1 1.04e-01 3.67e-01h  1
 399r 1.1094910e+02 5.16e-02 6.90e+02  -4.0 9.67e-02   0.5 1.02e-01 7.88e-02f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 400r 1.1095297e+02 5.16e-02 5.83e+02  -4.0 8.84e-03   1.0 5.00e-01 1.86e-01f  1
 401r 1.1095899e+02 5.16e-02 4.50e+02  -4.0 2.79e-02   0.5 7.50e-01 2.92e-01f  1
 402r 1.1148246e+02 5.16e-02 1.07e+02  -4.0 7.09e-02  -0.0 4.63e-01 1.00e+00f  1
 403r 1.1154258e+02 5.16e-02 2.86e+02  -4.0 2.40e-01  -0.5 1.88e-01 4.03e-02h  1
 404r 1.1452186e+02 5.16e-02 1.32e+02  -4.0 8.41e-01  -1.0 3.08e-01 4.58e-01f  1
 405r 1.1466603e+02 5.16e-02 2.49e+02  -4.0 3.44e-02   0.4 5.36e-01 1.00e+00f  1
 406r 1.1483809e+02 5.16e-02 3.07e+02  -4.0 7.78e-02  -0.1 9.06e-01 2.82e-01f  1
 407r 1.1484712e+02 5.16e-02 3.05e+02  -4.0 1.86e+00  -0.6 8.32e-03 9.00e-03f  1
 408r 1.1555628e+02 5.16e-02 1.40e+01  -4.0 8.76e-02  -0.2 1.00e+00 1.00e+00f  1
 409r 1.1581557e+02 5.16e-02 5.42e+00  -4.0 3.33e-02   0.3 1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 410r 1.1620711e+02 5.16e-02 3.53e+01  -4.0 1.31e-01  -0.2 8.41e-01 4.65e-01f  1
 411r 1.1651670e+02 5.16e-02 6.81e+00  -4.0 4.32e-02   0.2 1.00e+00 1.00e+00f  1
 412r 1.1690667e+02 5.16e-02 2.59e+01  -4.0 2.30e-01  -0.3 4.84e-01 4.06e-01f  1
 413r 1.1726963e+02 5.16e-02 1.42e+01  -4.0 6.73e-02   0.2 1.00e+00 1.00e+00f  1
 414r 1.1744241e+02 5.16e-02 4.91e+01  -4.0 6.75e-01  -0.3 2.47e-01 1.86e-01f  1
 415r 1.1785460e+02 5.16e-02 3.25e+01  -4.0 1.21e-01   0.1 1.00e+00 1.00e+00f  1
 416r 1.1801373e+02 5.16e-02 1.08e+01  -4.0 4.50e-02   0.5 1.00e+00 1.00e+00h  1
 417r 1.1835924e+02 5.16e-02 3.49e+01  -4.0 1.80e-01   0.1 6.56e-01 6.81e-01f  1
 418r 1.1857282e+02 5.16e-02 1.60e+01  -4.0 6.14e-02   0.5 1.00e+00 1.00e+00f  1
 419r 1.1915977e+02 5.16e-02 6.41e+01  -4.0 2.69e-01   0.0 1.00e+00 8.06e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 420r 1.1935128e+02 5.16e-02 1.31e+02  -4.0 1.03e-01   0.4 3.73e-01 1.00e+00f  1
 421r 1.2037396e+02 5.16e-02 4.44e+02  -4.0 4.62e-01  -0.0 5.37e-01 9.15e-01f  1
 422r 1.2046826e+02 5.16e-02 3.42e+02  -4.0 1.61e-01   0.4 2.78e-01 2.52e-01f  1
 423r 1.2310733e+02 5.16e-02 2.13e+02  -4.0 9.92e-01  -0.1 4.50e-01 9.84e-01f  1
 424r 1.2310653e+02 5.16e-02 3.49e+02  -4.0 6.74e-02   1.2 2.38e-01 9.66e-03h  1
 425r 1.2310348e+02 5.16e-02 1.92e+02  -4.0 8.50e-02   0.8 2.48e-01 4.24e-01f  1
 426r 1.2328792e+02 5.16e-02 4.85e+02  -4.0 2.48e-01   0.3 1.00e+00 3.42e-01f  1
 427r 1.2379792e+02 5.16e-02 2.99e+02  -4.0 8.81e-01  -0.2 5.04e-01 2.38e-01f  1
 428r 1.2417642e+02 5.16e-02 4.65e+02  -4.0 5.23e+00  -0.7 2.92e-01 3.19e-02f  1
 429r 1.2418292e+02 5.16e-02 5.32e+02  -4.0 1.37e+02  -1.1 3.78e-03 3.26e-05f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 430r 1.2665332e+02 5.16e-02 4.85e+02  -4.0 1.70e+00  -0.7 1.43e-01 2.68e-01f  1
 431r 1.2988031e+02 5.16e-02 4.18e+02  -4.0 3.02e+01  -1.2 2.79e-02 5.44e-02f  1
 432r 1.3157395e+02 5.16e-02 3.44e+02  -4.0 1.75e+00  -0.8 4.01e-01 1.80e-01f  1
 433r 1.3232402e+02 5.16e-02 3.45e+02  -4.0 7.91e+00  -1.2 2.31e-02 8.35e-02f  1
 434r 1.3233650e+02 5.16e-02 3.54e+02  -4.0 3.41e+00   0.1 5.53e-05 1.22e-03h  1
 435r 1.3233616e+02 5.16e-02 3.26e+02  -4.0 2.69e+01  -0.4 2.13e-07 1.08e-04h  1
 436r 1.3232046e+02 5.16e-02 2.84e+02  -4.0 5.38e+01   0.9 4.41e-04 5.83e-05h  1
 437r 1.3222574e+02 5.16e-02 1.55e+03  -4.0 3.38e+00   0.5 2.54e-04 6.57e-03h  1
 438r 1.3219085e+02 5.16e-02 1.27e+03  -4.0 1.13e-01   0.9 7.69e-02 1.78e-01f  1
 439r 1.3219875e+02 5.16e-02 1.23e+03  -4.0 5.44e-02   1.3 2.27e-02 3.39e-02f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 440r 1.3209503e+02 5.16e-02 9.43e+02  -4.0 3.96e-02   0.8 7.08e-01 2.51e-01f  1
 441r 1.3204562e+02 5.16e-02 7.72e+02  -4.0 1.13e-01   0.4 3.38e-01 1.91e-01h  1
 442r 1.3243607e+02 5.16e-02 8.17e+00  -4.0 3.14e-01  -0.1 1.00e+00 1.00e+00f  1
 443r 1.3396883e+02 5.16e-02 3.07e+02  -4.0 9.38e-01  -0.6 1.00e+00 7.24e-01f  1
 444r 1.4016087e+02 7.48e-02 9.57e+01  -4.0 2.94e+00  -1.1 1.00e+00 1.00e+00f  1
 445r 1.3829892e+02 6.91e-02 9.92e+01  -4.0 5.57e+00  -1.6 1.12e-01 1.07e-01f  1
 446r 1.3840648e+02 6.39e-02 9.04e+01  -4.0 4.17e-01  -0.2 3.04e-01 7.58e-02h  1
 447r 1.4326128e+02 5.16e-02 6.58e+01  -4.0 1.06e+00  -0.7 1.00e+00 1.00e+00f  1
 448r 1.4416077e+02 5.16e-02 1.92e+02  -4.0 2.23e+00  -1.2 4.73e-02 1.54e-01f  1
 449r 1.4420840e+02 5.16e-02 1.77e+02  -4.0 2.20e-01   0.2 4.05e-02 3.14e-02f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 450r 1.4421768e+02 5.16e-02 1.32e+03  -4.0 1.15e-02   1.5 1.58e-01 8.03e-01f  1
 451r 1.4421984e+02 5.16e-02 8.76e+02  -4.0 5.77e-02   1.0 2.62e-01 5.92e-02f  1
 452r 1.4423600e+02 5.16e-02 5.11e+02  -4.0 1.01e-02   1.4 1.00e+00 2.71e-01f  1
 453r 1.4427663e+02 5.16e-02 4.71e+02  -4.0 2.95e-02   1.0 1.00e+00 2.26e-01f  1
 454r 1.4452144e+02 5.16e-02 4.76e+02  -4.0 9.92e-02   0.5 1.00e+00 3.64e-01f  1
 455r 1.4505282e+02 5.16e-02 3.53e+02  -4.0 2.84e-01  -0.0 2.38e-01 2.85e-01f  1
 456r 1.4583989e+02 5.16e-02 1.22e+02  -4.0 1.24e-01   0.4 9.00e-02 1.00e+00f  1
 457r 1.4604045e+02 5.16e-02 9.24e+01  -4.0 4.99e-02   0.8 2.49e-01 6.20e-01f  1
 458r 1.4616000e+02 5.16e-02 8.03e-01  -4.0 1.43e-02   1.3 1.00e+00 1.00e+00f  1
 459r 1.4629297e+02 5.16e-02 3.12e+02  -4.0 3.17e-01   0.8 1.15e-02 9.73e-02f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 460r 1.4644824e+02 5.16e-02 6.15e+02  -4.0 2.32e-02   1.2 5.21e-01 8.39e-01f  1
 461r 1.4651555e+02 5.16e-02 4.24e+01  -4.0 8.64e-03   1.7 8.55e-01 1.00e+00f  1
 462r 1.4667916e+02 5.16e-02 1.31e+03  -4.0 4.17e-02   1.2 1.16e-01 7.27e-01f  1
 463r 1.4661845e+02 5.16e-02 3.58e+02  -4.0 2.31e-02   1.6 2.74e-01 7.31e-01f  1
 464r 1.4696691e+02 5.16e-02 1.84e+02  -4.0 6.23e-02   1.1 3.90e-03 4.67e-01f  1
 465r 1.4690356e+02 5.16e-02 3.05e+02  -4.0 5.18e-01   1.5 6.49e-03 1.89e-02f  1
 466r 1.4690529e+02 5.16e-02 3.04e+02  -4.0 4.42e+01   1.1 2.47e-08 5.10e-06f  6
 467r 1.4690530e+02 5.16e-02 2.51e+02  -4.0 2.87e-02   1.5 1.08e-01 6.83e-03h  1
 468r 1.4711733e+02 5.16e-02 1.93e+02  -4.0 7.60e-02   1.0 4.70e-01 2.43e-01f  1
 469r 1.4714629e+02 5.16e-02 6.85e+02  -4.0 7.92e-02   0.5 1.00e+00 4.48e-02f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 470r 1.4793060e+02 5.16e-02 3.85e+02  -4.0 2.38e-01   0.1 6.75e-01 5.01e-01f  1
 471r 1.5222982e+02 5.16e-02 4.45e+02  -4.0 6.52e-01  -0.4 1.28e-01 1.00e+00f  1
 472r 1.5415129e+02 5.16e-02 5.28e+02  -4.0 1.52e+00  -0.9 6.36e-01 2.18e-01f  1
 473r 1.5439439e+02 5.16e-02 1.23e+03  -4.0 6.32e-01  -0.5 2.29e-02 5.77e-02f  1
 474r 1.5440460e+02 5.16e-02 1.32e+03  -4.0 6.04e-03   1.8 1.00e+00 1.87e-01f  1
 475r 1.5445271e+02 5.16e-02 8.25e+01  -4.0 1.43e-02   1.3 7.38e-01 1.00e+00f  1
 476r 1.5465115e+02 5.16e-02 1.92e+01  -4.0 4.12e-02   0.8 8.73e-01 6.96e-01f  1
 477r 1.5548192e+02 5.16e-02 4.31e+01  -4.0 1.28e-01   0.3 3.90e-01 1.00e+00f  1
 478r 1.5578725e+02 5.16e-02 1.67e+00  -4.0 4.71e-02   0.8 9.45e-01 1.00e+00f  1
 479r 1.5584656e+02 5.16e-02 1.61e+01  -4.0 1.21e-01   0.3 1.24e-01 9.21e-02f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 480r 1.5619649e+02 5.16e-02 1.60e+00  -4.0 5.30e-02   0.7 1.00e+00 1.00e+00f  1
 481r 1.5686109e+02 5.16e-02 4.18e+00  -4.0 1.51e-01   0.2 7.10e-01 6.87e-01f  1
 482r 1.5723947e+02 5.16e-02 1.81e+00  -4.0 5.81e-02   0.7 1.00e+00 1.00e+00f  1
 483r 1.5792400e+02 5.16e-02 1.21e+01  -4.0 1.61e-01   0.2 8.86e-01 6.66e-01f  1
 484r 1.5832984e+02 5.16e-02 2.59e+00  -4.0 6.27e-02   0.6 1.00e+00 1.00e+00f  1
 485r 1.5882077e+02 5.16e-02 2.84e+01  -4.0 1.57e-01   0.1 3.28e-01 5.12e-01f  1
 486r 1.5923218e+02 5.16e-02 7.82e+00  -4.0 6.64e-02   0.6 9.23e-01 1.00e+00f  1
 487r 1.5939017e+02 5.16e-02 2.78e+00  -4.0 2.49e-02   1.0 1.00e+00 1.00e+00f  1
 488r 1.5982108e+02 5.16e-02 4.46e+01  -4.0 7.13e-02   0.5 4.63e-01 1.00e+00f  1
 489r 1.5998778e+02 5.16e-02 5.32e+00  -4.0 2.70e-02   0.9 1.00e+00 1.00e+00f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 490r 1.6040665e+02 5.16e-02 1.03e+02  -4.0 1.31e-01   0.5 4.72e-01 1.00e+00f  1
 491r 1.6057485e+02 5.16e-02 1.19e+01  -4.0 4.65e-02   0.9 1.00e+00 1.00e+00f  1
 492r 1.6061918e+02 5.16e-02 2.06e+02  -4.0 3.26e-01   0.4 5.21e-01 1.43e-01f  1
 493r 1.6120045e+02 5.16e-02 1.97e+02  -4.0 2.56e-01  -0.1 1.00e+00 3.25e-01f  1
 494r 1.6179907e+02 5.16e-02 1.93e+02  -4.0 8.13e-01  -0.5 1.00e+00 1.42e-01f  1
 495r 1.6231123e+02 5.16e-02 1.68e+02  -4.0 7.46e+00  -1.0 3.73e-01 6.78e-02f  1
 496r 1.6925007e+02 5.16e-02 3.47e+01  -4.0 1.15e+00  -0.6 1.00e+00 1.00e+00f  1
 497r 1.7302983e+02 5.16e-02 5.79e+01  -4.0 4.20e+00  -1.1 5.94e-01 3.75e-01f  1
 498r 1.7672362e+02 5.16e-02 4.02e+01  -4.0 1.27e+00  -0.7 3.88e-01 4.98e-01f  1
 499r 1.8704621e+02 5.16e-02 1.31e+02  -4.0 3.15e+00  -1.1 3.50e-01 7.22e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 500r 1.8609453e+02 5.16e-02 2.98e+02  -4.0 5.06e+00  -1.6 2.74e-01 1.23e-01f  1
 501r 1.8297565e+02 5.16e-02 2.91e+02  -4.0 1.31e+00  -1.2 5.37e-01 2.01e-01h  1
 502r 1.7596627e+02 5.16e-02 2.99e+02  -4.0 4.19e+00  -1.7 3.74e-01 1.72e-01f  1
 503r 1.6752423e+02 5.16e-02 8.85e+02  -4.0 1.76e+01  -2.1 1.30e-02 5.37e-02f  1
 504r 1.6715848e+02 5.16e-02 1.18e+03  -4.0 4.23e-02   1.0 2.06e-01 6.38e-01f  1
 505r 1.6708477e+02 5.16e-02 8.62e+02  -4.0 1.21e-02   1.4 2.08e-01 2.71e-01h  1
 506r 1.6705936e+02 5.16e-02 9.43e+02  -4.0 2.39e-02   1.0 4.61e-01 1.13e-01f  1
 507r 1.6694611e+02 5.16e-02 7.92e+02  -4.0 3.07e-02   0.5 6.59e-01 2.31e-01h  1
 508r 1.6610741e+02 5.16e-02 1.61e+02  -4.0 7.24e-02  -0.0 7.24e-01 1.00e+00f  1
 509r 1.6541773e+02 5.16e-02 1.03e+03  -4.0 2.40e-01  -0.5 8.27e-02 3.05e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 510r 1.6535731e+02 5.16e-02 1.02e+03  -4.0 2.78e+00  -1.0 2.95e-04 7.18e-03f  1
 511r 1.6536111e+02 5.16e-02 1.03e+03  -4.0 1.04e+00   1.3 1.48e-04 1.24e-03f  2
 512r 1.6534754e+02 5.16e-02 1.29e+00  -4.0 1.37e-03   1.7 1.00e+00 1.00e+00h  1
 513r 1.5045020e+02 8.80e-02 1.04e+02  -4.0 1.86e+01    -  9.37e-02 1.70e-01f  1
 514r 1.5044993e+02 8.67e-02 1.03e+02  -4.0 7.51e-02   1.2 2.15e-02 1.46e-02h  1
 515r 1.5019238e+02 8.63e-02 4.25e+02  -4.0 1.03e+01    -  1.71e-01 4.58e-03f  1
 516r 1.5008034e+02 5.79e-02 4.42e+02  -4.0 1.28e-01   0.7 4.13e-03 3.29e-01f  1
 517r 1.5000535e+02 5.16e-02 4.05e+02  -4.0 5.14e-02   0.3 3.60e-01 1.65e-01f  1
 518r 1.4960930e+02 5.16e-02 3.94e+02  -4.0 6.47e+00    -  2.00e-02 1.02e-02h  1
 519r 1.4702411e+02 5.16e-02 2.33e+02  -4.0 3.96e+00    -  2.56e-01 9.45e-02f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 520r 1.4102642e+02 5.16e-02 2.92e+02  -4.0 4.08e+00    -  3.77e-01 2.80e-01f  1
 521r 1.3812379e+02 5.16e-02 4.48e+02  -4.0 3.65e+00    -  3.11e-01 1.48e-01f  1
 522r 1.3811136e+02 5.16e-02 3.17e+02  -4.0 1.20e-01  -0.2 1.80e-01 1.83e-02h  1
 523r 1.3792681e+02 5.16e-02 6.10e+02  -4.0 1.08e+01    -  1.93e-02 6.54e-02f  1
 524r 1.3266274e+02 5.16e-02 1.76e+03  -4.0 3.79e+00    -  7.92e-03 3.33e-01f  1
 525r 1.3263277e+02 5.16e-02 1.51e+03  -4.0 3.81e-02   2.0 3.44e-02 1.41e-01h  1
 526r 1.3258515e+02 5.16e-02 9.98e+02  -4.0 3.38e-02   1.5 2.05e-01 3.38e-01h  1
 527r 1.3252831e+02 5.16e-02 5.05e+02  -4.0 2.32e-02   1.1 7.04e-01 5.00e-01f  1
 528r 1.3244570e+02 5.16e-02 3.60e+02  -4.0 2.08e-02   0.6 3.51e-01 2.93e-01h  1
 529r 1.3237968e+02 5.16e-02 5.38e+00  -4.0 7.38e-03   1.0 1.00e+00 1.00e+00f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 530r 1.3218824e+02 5.16e-02 1.35e+02  -4.0 2.36e-02   0.5 5.13e-01 6.92e-01f  1
 531r 1.3210328e+02 5.16e-02 6.15e+02  -4.0 7.45e-03   1.0 6.85e-01 1.00e+00f  1
 532r 1.3208565e+02 5.16e-02 1.12e+03  -4.0 1.49e-02   0.5 1.00e+00 1.03e-01h  1
 533r 1.3205656e+02 5.16e-02 6.47e-01  -4.0 5.74e-03   0.9 1.00e+00 1.00e+00f  1
 534r 1.3195052e+02 5.16e-02 3.44e+00  -4.0 1.72e-02   0.4 1.00e+00 1.00e+00f  1
 535r 1.3190921e+02 5.16e-02 4.83e+02  -4.0 5.01e-02  -0.0 1.00e+00 1.34e-01h  1
 536r 1.3138620e+02 5.16e-02 1.10e+01  -4.0 1.45e-01  -0.5 1.00e+00 1.00e+00f  1
 537r 1.3008804e+02 5.16e-02 2.94e+01  -4.0 3.95e-01  -1.0 1.00e+00 1.00e+00f  1
 538r 1.2718578e+02 5.16e-02 6.38e+01  -4.0 8.95e-01  -1.5 6.86e-01 1.00e+00f  1
 539r 1.2710606e+02 5.16e-02 2.35e+01  -4.0 8.01e-03   0.8 6.87e-01 5.91e-01h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 540r 1.2702238e+02 5.16e-02 1.52e+01  -4.0 1.44e-02   0.3 8.89e-01 1.00e+00f  1
 541r 1.2702017e+02 5.16e-02 9.70e+01  -4.0 5.81e-03   0.7 1.00e+00 6.27e-01H  1
 542r 1.2696093e+02 5.16e-02 1.32e+00  -4.0 1.75e-02   0.2 1.00e+00 1.00e+00f  1
 543r 1.2680017e+02 5.16e-02 3.50e+00  -4.0 5.16e-02  -0.2 1.00e+00 1.00e+00f  1
 544r 1.2674096e+02 5.16e-02 1.30e+00  -4.0 1.92e-02   0.2 1.00e+00 1.00e+00h  1
 545r 1.2659443e+02 5.16e-02 1.53e+01  -4.0 5.74e-02  -0.3 6.37e-01 7.91e-01f  1
 546r 1.2647349e+02 5.16e-02 7.41e+00  -4.0 1.51e-01  -0.8 1.33e-01 2.77e-01f  1
 547r 1.2646594e+02 5.16e-02 7.08e+00  -4.0 6.35e-01  -1.2 8.55e-04 4.03e-03h  1
 548r 1.2646601e+02 5.16e-02 7.09e+00  -4.0 1.39e+02  -1.7 1.27e-07 1.37e-06f  2
 549r 1.2646615e+02 5.16e-02 1.57e+02  -4.0 8.64e+01   0.5 3.26e-05 3.58e-07f  2
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 550r 1.2646578e+02 5.16e-02 1.09e+03  -4.0 2.94e-01   0.0 2.09e-01 5.70e-04h  1
 551r 1.2623685e+02 5.16e-02 5.29e+00  -4.0 7.76e-02  -0.4 1.00e+00 1.00e+00f  1
 552r 1.2562189e+02 5.16e-02 3.72e+01  -4.0 2.10e-01  -0.9 8.98e-01 1.00e+00f  1
 553r 1.2482157e+02 5.16e-02 1.61e+02  -4.0 4.90e-01  -1.4 1.00e+00 5.02e-01f  1
 554r 1.2223034e+02 5.16e-02 3.61e+01  -4.0 1.02e+00  -1.9 8.28e-01 8.06e-01f  1
 555r 1.1881480e+02 5.85e-02 9.00e+01  -4.0 3.22e+00  -2.4 6.15e-01 7.69e-01f  1
 556r 1.1868788e+02 5.67e-02 1.31e+02  -4.0 2.25e-01   0.8 4.70e-02 3.17e-02h  1
 557r 1.1866555e+02 5.65e-02 2.27e+02  -4.0 2.99e+00    -  8.83e-02 2.46e-03h  1
 558r 1.1867239e+02 5.64e-02 8.05e+02  -4.0 1.19e+00   0.3 1.35e-03 2.76e-03f  1
 559r 1.1860938e+02 5.17e-02 7.20e+02  -4.0 7.98e-02   1.6 1.08e-02 8.31e-02h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 560r 1.1859746e+02 5.16e-02 6.66e+02  -4.0 3.36e-02   2.1 4.94e-02 6.82e-02f  1
 561r 1.1859180e+02 5.16e-02 7.10e+02  -4.0 3.34e-02   1.6 1.83e-01 2.56e-02h  1
 562r 1.1855451e+02 5.16e-02 7.83e+02  -4.0 2.90e-02   1.1 5.06e-01 1.03e-01f  1
 563r 1.1826056e+02 5.16e-02 3.94e+02  -4.0 3.76e-02   0.6 3.83e-01 5.43e-01h  1
 564r 1.1738143e+02 5.16e-02 2.27e+01  -4.0 4.55e-02   0.1 9.73e-01 1.00e+00h  1
 565r 1.1599133e+02 5.16e-02 7.59e+02  -4.0 1.33e-01  -0.3 2.97e-01 6.47e-01f  1
 566r 1.1566450e+02 5.16e-02 5.65e+02  -4.0 1.88e-01   0.1 3.85e-02 2.08e-01f  1
 567r 1.1564333e+02 5.16e-02 7.28e+02  -4.0 1.69e-01   1.4 1.49e-04 2.91e-02h  1
 568r 1.1564327e+02 5.16e-02 7.09e+02  -4.0 2.07e-01   2.8 1.14e-02 4.96e-03h  1
 569r 1.1565172e+02 5.16e-02 6.81e+02  -4.0 9.39e-02   2.3 6.71e-02 2.75e-02h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 570r 1.1562994e+02 5.16e-02 2.69e-01  -4.0 9.96e-04   1.8 1.00e+00 1.00e+00h  1
 571r 1.1557439e+02 5.16e-02 1.57e+00  -4.0 3.09e-03   1.3 1.00e+00 1.00e+00f  1
 572r 1.1548578e+02 5.16e-02 3.79e+02  -4.0 8.89e-03   0.8 1.00e+00 5.50e-01f  1
 573r 1.1518021e+02 5.16e-02 7.83e+01  -4.0 2.11e-02   0.4 9.50e-01 8.01e-01f  1
 574r 1.1473496e+02 5.16e-02 2.43e+01  -4.0 4.91e-02  -0.1 7.23e-01 8.49e-01f  1
 575r 1.1462622e+02 5.16e-02 1.08e+02  -4.0 2.22e-02   0.3 5.57e-01 7.03e-01f  1
 576r 1.1422973e+02 5.16e-02 7.24e+01  -4.0 2.91e+00    -  2.79e-02 1.41e-01f  1
 577r 1.1421643e+02 5.16e-02 7.28e+01  -4.0 3.27e+00    -  3.53e-03 1.15e-03h  1
 578r 1.1423823e+02 5.16e-02 8.24e+02  -4.0 5.87e+01    -  5.31e-02 2.52e-04f  9
 579r 1.1422734e+02 5.16e-02 7.27e+02  -4.0 2.48e+00    -  1.21e-01 2.81e-03h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 580r 1.1414065e+02 5.16e-02 1.19e+02  -4.0 1.69e-02  -0.2 1.00e+00 5.84e-01f  1
 581r 1.1348997e+02 5.16e-02 1.36e+02  -4.0 2.30e+00    -  3.46e-01 5.95e-01f  1
 582r 1.1336763e+02 5.16e-02 3.01e+02  -4.0 1.01e-02   1.2 2.68e-01 8.54e-01h  1
 583r 1.1330108e+02 5.16e-02 1.00e+00  -4.0 3.91e-03   0.7 1.00e+00 1.00e+00f  1
 584r 1.1327711e+02 5.16e-02 5.49e-01  -4.0 4.04e-03   0.2 1.00e+00 1.00e+00h  1
 585r 1.1327122e+02 5.16e-02 9.52e-01  -4.0 2.16e-03   0.6 1.00e+00 1.00e+00f  1
 586r 1.1327055e+02 5.16e-02 1.51e-02  -4.0 5.49e-04   1.1 1.00e+00 1.00e+00h  1
 587r 1.1326117e+02 5.16e-02 7.71e-01  -4.0 2.11e-03   0.6 1.00e+00 1.00e+00h  1
 588r 1.1325984e+02 5.16e-02 5.33e-02  -4.0 7.31e-04   1.0 1.00e+00 1.00e+00h  1
 589r 1.1324820e+02 5.16e-02 9.26e-01  -4.0 2.83e-03   0.5 1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 590r 1.1323800e+02 5.16e-02 2.97e+02  -4.0 2.15e-02   0.1 7.79e-01 1.33e-01h  2
 591r 1.1318767e+02 5.16e-02 9.48e-01  -4.0 2.67e-02  -0.4 1.00e+00 1.00e+00H  1
 592r 1.1308963e+02 5.16e-02 1.70e+01  -4.0 5.90e-02  -0.9 9.48e-01 1.00e+00f  1
 593r 1.1297182e+02 5.16e-02 2.84e+02  -4.0 2.22e-01  -1.4 1.00e+00 3.56e-01h  1
 594r 1.1235236e+02 5.16e-02 1.30e+02  -4.0 6.19e-01  -1.8 3.28e-01 1.00e+00f  1
 595r 1.1204679e+02 5.16e-02 2.86e+01  -4.0 1.73e-01  -1.4 1.00e+00 8.80e-01h  1
 596r 1.1147918e+02 5.16e-02 1.81e+01  -4.0 5.81e-01  -1.9 1.00e+00 1.00e+00f  1
 597r 1.1135431e+02 5.16e-02 7.19e-01  -4.0 1.71e-02  -0.6 1.00e+00 1.00e+00h  1
 598r 1.1135364e+02 5.16e-02 6.57e-01  -4.0 5.69e-04   1.7 1.00e+00 1.00e+00h  1
 599r 1.1135156e+02 5.16e-02 3.67e-01  -4.0 4.39e-04   1.2 1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 600r 1.1134962e+02 5.16e-02 6.06e-02  -4.0 9.00e-04   0.7 1.00e+00 1.00e+00h  1
 601r 1.1134604e+02 5.16e-02 4.40e-02  -4.0 2.76e-03   0.2 1.00e+00 1.00e+00h  1
 602r 1.1133562e+02 5.16e-02 1.41e-01  -4.0 8.27e-03  -0.2 1.00e+00 1.00e+00h  1
